id,ancien_nom,nouveau_nom,categorie,image
cat-228,B,B — Voitures type VU I — Dernier logo BN,wagon,img/catalog/Suisse/BLS/V/BN_EWI_BC3_B.gif
cat-229,Bt 990 et 991,Bt 990 et 991 — Voitures type VU I — Voitures pilotes de deuxime classe,wagon,img/catalog/Suisse/BLS/V/BN_EWI_V_Bt990_R.gif
cat-230,Bt 990 et 991,Bt 990 et 991 — Voitures type VU I — Premire version de la livre bleu - crme,wagon,img/catalog/Suisse/BLS/V/BN_EWI_BC1_Bt990_R.gif
cat-232,Re 4/4,Re 4/4 — Live brune [GBS_Re44_1S],automotrice,img/catalog/Suisse/BLS/L/GBS_Re44_1S_R.gif
cat-235,BDZe 2/6,BDZe 2/6 — Livre bleu et beige d'origine,wagon,img/catalog/Suisse/BLS/A/GBS_BDZe26_711_R.gif
cat-236,BDZe 2/6,"BDZe 2/6 — Aprs rvision : nouvelles baies, baies additionnelles sur les portes",wagon,img/catalog/Suisse/BLS/A/GBS_BDZe26_711_RG_R.gif
cat-239,RBDe 4/4,"RBDe 4/4 — 9 exemplaires : RBDe 4/4 725 729, 734 736 et 740",automotrice,img/catalog/Suisse/BLS/A/GBS_RBDe565_BC2_R.gif
cat-240,B,B — RBDe 4/4 — 7 exemplaires : B 780 786,wagon,img/catalog/Suisse/BLS/V/GBS_B20_33700_BC2.gif
cat-241,ABt,ABt — RBDe 4/4 — 9 exemplaires : Bt 979 et 982 989,wagon,img/catalog/Suisse/BLS/A/GBS_ABt960_BC2_R.gif
cat-242,ABi,ABi — Voitures anciennes — Type lger plateformes ouvertes construit entre… [GBS_ABi_V],wagon,img/catalog/Suisse/BLS/V/GBS_ABi_V_R.gif
cat-243,Bi,Bi — Voitures anciennes — Type lger plateformes ouvertes construit entre… [GBS_Bi_V],wagon,img/catalog/Suisse/BLS/V/GBS_Bi_V_R.gif
cat-244,B,B — Voitures type VU I — Deuxime classe [GBS_EWI_S_BC1_B],wagon,img/catalog/Suisse/BLS/V/GBS_EWI_S_BC1_B.gif
cat-245,Bt 980 et 981,Bt 980 et 981 — Voitures type VU I — Voitures pilotes de deuxime classe,wagon,img/catalog/Suisse/BLS/V/GBS_EWI_V_Bt980_R.gif
cat-246,Bt 980 et 981,Bt 980 et 981 — Voitures type VU I — Premire version de la livre bleu - crme,wagon,img/catalog/Suisse/BLS/V/GBS_EWI_BC1_Bt980_R.gif
cat-247,Re 4/4,Re 4/4 — Live brune [SEZ_Re44_1S],automotrice,img/catalog/Suisse/BLS/L/SEZ_Re44_1S_R.gif
cat-251,RBDe 4/4,"RBDe 4/4 — 5 exemplaires : RBDe 4/4 723 724, 732, 733 et 739",automotrice,img/catalog/Suisse/BLS/A/SEZ_RBDe565_BC2_R.gif
cat-252,B,B — RBDe 4/4 — 4 exemplaires : B 770 773,wagon,img/catalog/Suisse/BLS/V/SEZ_B20_33700_BC2.gif
cat-253,ABt,ABt — RBDe 4/4 — 5 exemplaires : Bt 971 975,wagon,img/catalog/Suisse/BLS/A/SEZ_ABt960_BC2_R.gif
cat-254,RBDe 4/4,RBDe 4/4 — Dernier logo SEZ,automotrice,img/catalog/Suisse/BLS/A/SEZ_RBDe565_BC3_R.gif
cat-255,B,B — RBDe 4/4 — Dernier logo SEZ,wagon,img/catalog/Suisse/BLS/V/SEZ_B20_33700_BC3.gif
cat-256,ABt,ABt — RBDe 4/4 — Dernier logo SEZ,wagon,img/catalog/Suisse/BLS/A/SEZ_ABt960_BC3_R.gif
cat-257,Bi,Bi — Voitures anciennes — Permire srie du type lger plateformes ouvertes… [SEZ_Bi44_V],wagon,img/catalog/Suisse/BLS/V/SEZ_Bi44_V_R.gif
cat-258,ABi,ABi — Voitures anciennes — Type lger plateformes ouvertes construit entre… [SEZ_ABi_V],wagon,img/catalog/Suisse/BLS/V/SEZ_ABi_V_R.gif
cat-259,Bi,Bi — Voitures anciennes — Type lger plateformes ouvertes construit entre… [SEZ_Bi_V],wagon,img/catalog/Suisse/BLS/V/SEZ_Bi_V_R.gif
cat-260,D2,D2 — Voitures anciennes — Fourgons essieux [SEZ_D2_V],wagon,img/catalog/Suisse/BLS/V/SEZ_D2_V_R.gif
cat-261,B,B — Voitures type VU I — Deuxime classe [SEZ_EWI_1S_B_V],wagon,img/catalog/Suisse/BLS/V/SEZ_EWI_1S_B_V.gif
cat-269,Re 4/4,Re 4/4 — Re 4/4 puis Re 425 — 161 190 (construction 1964 1975) avec pantographes…,automotrice,img/catalog/Suisse/BLS/L/BLS_Re44_1S_R.gif
cat-270,Re 4/4,Re 4/4 — Re 4/4 puis Re 425 — 190 195 (construction 1982/3) avec pantographes…,automotrice,img/catalog/Suisse/BLS/L/BLS_Re44_2S_R.gif
cat-271,Re 420.5,Re 420.5 — Prototypes — Livre verte d'origine CFF,automotrice,img/catalog/Suisse/BLS/L/BLS_Re420_5_P_V_R.gif
cat-272,Re 420.5,"Re 420.5 — Prototypes — Livre BLS, logo actuel",automotrice,img/catalog/Suisse/BLS/L/BLS_Re420_5_P_L2_R.gif
cat-273,Re 420.5,Re 420.5 — Prototypes — Pantographe unijambiste pour la Re 420 511,automotrice,img/catalog/Suisse/BLS/L/BLS_Re420_5_PPU_V_R.gif
cat-274,Re 420.5,Re 420.5 — Prototypes — Ex-Swiss Express [BLS_Re420_5_PLPU_SwX],automotrice,img/catalog/Suisse/BLS/L/BLS_Re420_5_PLPU_SWX_R.gif
cat-275,Re 420.5,Re 420.5 — Prototypes — Ex-Swiss Express [BLS_Re420_5_PLPU_L1],automotrice,img/catalog/Suisse/BLS/L/BLS_Re420_5_PLPU_L1_R.gif
cat-276,Re 420.5,Re 420.5 — Prototypes — Ex-Swiss Express [BLS_Re420_5_PLPU_L2],automotrice,img/catalog/Suisse/BLS/L/BLS_Re420_5_PLPU_L2_R.gif
cat-277,Re 420.5,"Re 420.5 — 1re srie — Livre BLS, premier logo",automotrice,img/catalog/Suisse/BLS/L/BLS_Re420_5_L2_R.gif
cat-278,Re 420.5,"Re 420.5 — 1re srie — Livre BLS, logo actuel",automotrice,img/catalog/Suisse/BLS/L/BLS_Re420_5_L2_R.gif
cat-279,Re 420.5,Re 420.5 — 1re srie — Pantographe unijambiste [BLS_Re420_5_PU_V],automotrice,img/catalog/Suisse/BLS/L/BLS_Re420_5_PU_V_R.gif
cat-280,Re 420.5,Re 420.5 — 1re srie — Pantographe unijambiste [BLS_Re420_5_PU_L1],automotrice,img/catalog/Suisse/BLS/L/BLS_Re420_5_PU_L1_R.gif
cat-281,Re 420.5,Re 420.5 — 1re srie — Pantographe unijambiste [BLS_Re420_5_PU_L2],automotrice,img/catalog/Suisse/BLS/L/BLS_Re420_5_PU_L2_R.gif
cat-282,Re 465,"Re 465 — Livre bleue, logo d'origine",automotrice,img/catalog/Suisse/BLS/L/BLS_Re465_B1.gif
cat-283,Re 465,"Re 465 — Livre bleue, logo intermdiaire, connu sur les Re 465 009 et 018",automotrice,img/catalog/Suisse/BLS/L/BLS_Re465_B2.gif
cat-284,Re 465,"Re 465 — Livre bleue, nouveau logo",automotrice,img/catalog/Suisse/BLS/L/BLS_Re465_B3.gif
cat-285,Re 465,Re 465 — Nouvelle livre aprs rvisiion mi-vie ( partir de 2020),automotrice,img/catalog/Suisse/BLS/L/BLS_Re465_L2.gif
cat-286,Re 485,Re 485 — Traxx AC1 — 20 exemplaires (type 185.1) pour BLS Cargo,automotrice,img/catalog/Suisse/BLS/L/BLSC_Re485_R.gif
cat-287,Re 485,"Re 485 — Traxx AC1 — Seule de la srie, la Re 485 003 a reu en 2008 la livre ""Die…",automotrice,img/catalog/Suisse/BLS/L/BLSC_Re485_Alp1_R.gif
cat-288,Re 485,"Re 485 — Traxx AC1 — Nouvelle livre ""Die Alpinisten / Gli Alpinisti"" en cours de…",automotrice,img/catalog/Suisse/BLS/L/BLSC_Re485_Alp3_R.gif
cat-289,185.1,185.1 — Bombardier Traxx — Loues par BLS Cargo Angel Trains en plusieurs vagues,wagon,img/catalog/Suisse/BLS/L/BLSC_185_1_ATB_R.gif
cat-290,185.2,185.2 — Traxx AC2 — Loues par BLS Cargo Angel Trains,wagon,img/catalog/Suisse/BLS/L/BLSC_185_2_ATV_R.gif
cat-292,186,186 — Bombardier Traxx — 6 exemplaires (type Traxx MS2e / 186) de Railpool…,wagon,img/catalog/Suisse/BLS/L/BLSC_E186_Railpool_R.gif
cat-293,187,187 — Traxx AC3 — Locomotives loues Railpool,wagon,img/catalog/Suisse/BLS/L/BLSC_187_Railpool1_R.gif
cat-294,187,"187 — Traxx AC3 — Flexpanel dans nouvelle version, avec nouveau logo BLS… [BLSC_187_Railpool2]",wagon,img/catalog/Suisse/BLS/L/BLSC_187_Railpool2_R.gif
cat-295,187,"187 — Traxx AC3 — Flexpanel dans nouvelle version, avec nouveau logo BLS… [BLSC_187_Railpool2a]",wagon,img/catalog/Suisse/BLS/L/BLSC_187_Railpool2a_R.gif
cat-296,193,193 — Siemens Vectron — 15 locomotives livres entre 2016 et 2018,wagon,img/catalog/Suisse/BLS/L/BLSC_193_L1_R.gif
cat-297,193,193 — Siemens Vectron — Nouveau logo BLS Cargo,wagon,img/catalog/Suisse/BLS/L/BLSC_193_L2_R.gif
cat-298,193,193 — Siemens Vectron — 4 locomotives loues Hupac,wagon,img/catalog/Suisse/BLS/L/BLSC_193_Hupac_R.gif
cat-301,AB,AB — Mixte premire / deuxime classes [BLS_EWI_1S_AB_V],wagon,img/catalog/Suisse/BLS/V/BLS_EWI_1S_AB_V_R.gif
cat-302,B,B — Deuxime classe [BLS_EWI_1S_B_V],wagon,img/catalog/Suisse/BLS/V/BLS_EWI_1S_B_V.gif
cat-303,Bt,"Bt — Voitures pilotes — Deuxime classe pilote, Bt 950",wagon,img/catalog/Suisse/BLS/V/BLS_EWI_1S_Bt_V_R.gif
cat-304,A,A — Premire classe [BLS_EWI_V_A],wagon,img/catalog/Suisse/BLS/V/BLS_EWI_V_A_R.gif
cat-305,A,A — Premire version de la livre bleu - crme,wagon,img/catalog/Suisse/BLS/V/BLS_EWI_BC1_A_R.gif
cat-306,A,A — Nouvelle dcoupe des teintes,wagon,img/catalog/Suisse/BLS/V/BLS_EWI_BC3_A_R.gif
cat-307,A,A — Logo actuel [BLS_EWI_BC4_A],wagon,img/catalog/Suisse/BLS/V/BLS_EWI_BC4_A.gif
cat-308,AB,AB — Mixte premire / deuxime classes [BLS_EWI_V_AB],wagon,img/catalog/Suisse/BLS/V/BLS_EWI_V_AB_R.gif
cat-309,AB,AB — Premire version de la livre bleu - crme,wagon,img/catalog/Suisse/BLS/V/BLS_EWI_BC1_AB_R.gif
cat-310,AB,AB — Nouvelle dcoupe des teintes,wagon,img/catalog/Suisse/BLS/V/BLS_EWI_BC3_AB_R.gif
cat-311,AB,AB — Avec portes bleues,wagon,img/catalog/Suisse/BLS/V/BLS_EWI_BC3PB_AB_R.gif
cat-312,AB,AB — Livre Golden Pass Panoramic,wagon,img/catalog/Suisse/BLS/V/BLS_EWI_GPP_AB_R.gif
cat-313,AB,AB — Au moins 2 exemplaires modifis avec groupes de climatisation au dessus…,wagon,img/catalog/Suisse/BLS/V/BLS_EWIC_BC3PB_AB_R.gif
cat-314,AB,AB — Modifies avec groupes de climatisation au dessus des portes,wagon,img/catalog/Suisse/BLS/V/BLS_EWIC_B_AB_R.gif
cat-315,B,B — Deuxime classe [BLS_EWI_V_B],wagon,img/catalog/Suisse/BLS/V/BLS_EWI_V_B_R.gif
cat-316,B,B — Deuxime classe [BLS_EWI_BC1_B],wagon,img/catalog/Suisse/BLS/V/BLS_EWI_BC1_B_R.gif
cat-317,B,"B — Deuxime version de la livre bleu - crme, avec ceinture plus basse et…",wagon,img/catalog/Suisse/BLS/V/BLS_EWI_BC2_B_R.gif
cat-318,B,B — Logo Ltschbergsbahn,wagon,img/catalog/Suisse/BLS/V/BLS_EWI_BC3_B.gif
cat-319,B,"B — Livre Grandes Lignes du BLS, logo Ltschbergsbahn",wagon,img/catalog/Suisse/BLS/V/BLS_EWI_B_B_R.gif
cat-320,B,B — Livre Golden Pass Panoramic,wagon,img/catalog/Suisse/BLS/V/BLS_EWI_GPP_B_R.gif
cat-321,BD,BD — Mixtes deuxime classe / fourgon vlos,wagon,img/catalog/Suisse/BLS/V/BLS_EWI_BC3_BD_R.gif
cat-322,BD,"BD — Livre Grandes Lignes du BLS, logo Ltschbergsbahn",wagon,img/catalog/Suisse/BLS/V/BLS_EWI_B_BD_R.gif
cat-323,Bt,"Bt — Voitures pilotes — Deuxime classe pilote, Bt 951 953",wagon,img/catalog/Suisse/BLS/V/BLS_EWI_BC1_Bt950_R.gif
cat-324,Bt,"Bt — Voitures pilotes — Deuxime version de la livre bleu - crme, avec…",wagon,img/catalog/Suisse/BLS/V/BLS_EWI_BC1b_Bt950_R.gif
cat-325,D,D — Fourgons — Livre verte d'origine,wagon,img/catalog/Suisse/BLS/V/BLS_EWI_V_D_R.gif
cat-326,D,D — Fourgons — Premire version de la livre bleu - crme,wagon,img/catalog/Suisse/BLS/V/BLS_EWI_BC1_D_R.gif
cat-327,D,"D — Fourgons — Deuxime version de la livre bleu - crme, avec ceinture plus…",wagon,img/catalog/Suisse/BLS/V/BLS_EWI_BC2_D_R.gif
cat-328,D,D — Fourgons — Livre grandes lignes BLS,wagon,img/catalog/Suisse/BLS/V/BLS_EWI_B_D_R.gif
cat-329,D,D — Fourgons — Avec pictogramme vlos,wagon,img/catalog/Suisse/BLS/V/BLS_EWI_BV_D_R.gif
cat-330,As,As — Voitures salon — As 826 et 827,wagon,img/catalog/Suisse/BLS/V/BLS_EWI_B_As.gif
cat-331,As,As — Voitures salon — Groupes de climatisation au dessus des portes pour…,wagon,img/catalog/Suisse/BLS/V/BLS_EWIC_B_As_R.gif
cat-332,A,A — Logo Ltschbergsbahn,wagon,img/catalog/Suisse/BLS/V/BLS_EWIR_BC3_A_R.gif
cat-333,A,A — Logo actuel [BLS_EWIR_BC4_A],wagon,img/catalog/Suisse/BLS/V/BLS_EWIR_BC4_A_R.gif
cat-334,A,"A — Voiture de 1re classe 10 traves (ex B), modernises avec portes…",wagon,img/catalog/Suisse/BLS/V/BLS_EWIR_GPP_A10_R.gif
cat-335,AB,AB — Modernises avec portes louvoyantes-coulissantes,wagon,img/catalog/Suisse/BLS/V/BLS_EWIR_BC3_AB_R.gif
cat-336,AB,AB — Logo actuel,wagon,img/catalog/Suisse/BLS/V/BLS_EWIR_BC4_AB_R.gif
cat-337,AB,"AB — Livre BLS, logo actuel",wagon,img/catalog/Suisse/BLS/V/BLS_EWIR_L2_AB_R.gif
cat-339,B,B — Modernises avec portes louvoyantes-coulissantes,wagon,img/catalog/Suisse/BLS/V/BLS_EWIR_BC3_B.gif
cat-340,B,B — Avec portes bleues,wagon,img/catalog/Suisse/BLS/V/BLS_EWIR_BC3PB_B.gif
cat-341,B,B — Logo actuel,wagon,img/catalog/Suisse/BLS/V/BLS_EWIR_BC4_B.gif
cat-342,BD,BD — Modernises avec portes louvoyantes-coulissantes,wagon,img/catalog/Suisse/BLS/V/BLS_EWIR_BC3_BD_R.gif
cat-343,BD,BD — Logo actuel,wagon,img/catalog/Suisse/BLS/V/BLS_EWIR_BC4_BD_R.gif
cat-344,Bt 950,Bt 950 — Voitures pilotes — La Bt 950 a t aligne sur les 3 suivantes,wagon,img/catalog/Suisse/BLS/V/BLS_EWIR_BC3_Bt950_R.gif
cat-345,Bt 950,Bt 950 — Voitures pilotes — Logo actuel,wagon,img/catalog/Suisse/BLS/V/BLS_EWIR_BC4_Bt950_R.gif
cat-347,As,As — Voitures salon — Exemplaire connu sous cette apparence : As 827,wagon,img/catalog/Suisse/BLS/V/BLS_EWIR_As_B.gif
cat-348,As,As — Voitures salon — As 837,wagon,img/catalog/Suisse/BLS/V/BLS_EWIRC_As_B.gif
cat-349,B,B — Deuxime classe [BLS_EWI2G_L2_B],wagon,img/catalog/Suisse/BLS/V/BLS_EWI2G_L2_B_R.gif
cat-350,AB,AB — 1re / 2me classe,wagon,img/catalog/Suisse/BLS/V/BLS_EWIIR_RegV_AB_R.gif
cat-351,BDt,BDt — Voitures pilotes 2me classe - fourgon,wagon,img/catalog/Suisse/BLS/V/BLS_EWIIR_Reg_BDt_R.gif
cat-352,Dt,Dt — Voitures pilotes fourgon,wagon,img/catalog/Suisse/BLS/V/BLS_EWII_V1R_Dt_R.gif
cat-353,Dt,Dt — Logo BLS actuel,wagon,img/catalog/Suisse/BLS/V/BLS_EWII_V2R_Dt_R.gif
cat-354,A,A — 1re classe,wagon,img/catalog/Suisse/BLS/V/BLS_EWIIIC_L1_A_R.gif
cat-355,A,A — Logo BLS actuel,wagon,img/catalog/Suisse/BLS/V/BLS_EWIIIC_L2_A.gif
cat-356,AB,AB — Transformes partir de voitures de premire classe,wagon,img/catalog/Suisse/BLS/V/BLS_EWIIIC_L2_AB_R.gif
cat-357,B,B — 2me classe,wagon,img/catalog/Suisse/BLS/V/BLS_EWIIIC_L1_B_R.gif
cat-358,B,B — Logo BLS actuel,wagon,img/catalog/Suisse/BLS/V/BLS_EWIIIC_L2_B.gif
cat-359,AD,AD — 1re classe fourgon (extrmit de rame),wagon,img/catalog/Suisse/BLS/V/BLS_EWIIIC_L1_AD_R.gif
cat-360,AD,AD — Logo BLS actuel,wagon,img/catalog/Suisse/BLS/V/BLS_EWIIIC_L2_AD_R.gif
cat-361,Bt 990,Bt 990 — Bt — 2me classe pilote,wagon,img/catalog/Suisse/BLS/V/BLS_EWIIIC_L1_Bt_R.gif
cat-362,Bt 990,Bt 990 — Bt — Logo BLS actuel,wagon,img/catalog/Suisse/BLS/V/BLS_EWIIIC_L2_Bt_R.gif
cat-364,ABi,ABi — Types anciens — Type lger plateformes ouvertes construit entre 1945 et…,wagon,img/catalog/Suisse/BLS/V/BLS_ABi_V_R.gif
cat-365,Bi,Bi — Types anciens — Type lger plateformes ouvertes construit entre 1945 et…,wagon,img/catalog/Suisse/BLS/V/BLS_Bi_V_R.gif
cat-366,ABi,"ABi — Types anciens — Type lger plateformes ouvertes, srie suivante…",wagon,img/catalog/Suisse/BLS/V/BLS_ABi53_V_R.gif
cat-367,Bi,"Bi — Types anciens — Type lger plateformes ouvertes, srie suivante…",wagon,img/catalog/Suisse/BLS/V/BLS_Bi50_V_R.gif
cat-368,AB,AB — Types anciens — Modernisation en 1972 d'au moins 3 des ABi de 1953 avec…,wagon,img/catalog/Suisse/BLS/V/BLS_AB53R_V_R.gif
cat-369,B,B — Types anciens — Modernisation en 1971/22 d'au moins 9 de Bi de la…,wagon,img/catalog/Suisse/BLS/V/BLS_B50R_V_R.gif
cat-370,BDt 940 / 941,BDt 940 / 941 — Types anciens — 2 voitures pilotes deuxime classe fourgon transformes…,wagon,img/catalog/Suisse/BLS/V/BLS_BDt940_V_R.gif
cat-371,BDt 940 / 941,"BDt 940 / 941 — Types anciens — Livre bleu - crme, logo Ltschbergsbahn",wagon,img/catalog/Suisse/BLS/V/BLS_BDt940_BC3_R.gif
cat-374,D2,D2 — Types anciens — Fourgons essieux,wagon,img/catalog/Suisse/BLS/V/BLS_D2_V_R.gif
cat-376,B,"B — ""Lego"" — Livre bleu - crme d'origine",wagon,img/catalog/Suisse/BLS/V/BLS_B20_33700_BC2.gif
cat-377,B,"B — ""Lego"" — Logo Ltschbergsbahn",wagon,img/catalog/Suisse/BLS/V/BLS_B20_33700_BC3.gif
cat-378,B,"B — ""Lego"" — Livre BLS premier logo",wagon,img/catalog/Suisse/BLS/V/BLS_B20_33700_L1.gif
cat-379,B,"B — ""Lego"" — Livre BLS logo actuel",wagon,img/catalog/Suisse/BLS/V/BLS_B20_33700_L2.gif
cat-380,B ex RM,"B ex RM — ""Lego"" — Livre RM rouge et blanc des RABDe 566 I conserve, mais avec…",voiture,img/catalog/Suisse/BLS/V/BLS_B20_33700_RMI.gif
cat-381,B ex RM,"B ex RM — ""Lego"" — Livre RM rouge des RABDe 566 II conserve, mais avec logo BLS",voiture,img/catalog/Suisse/BLS/V/BLS_B20_33700_RMII.gif
cat-382,B,B — Jumbo — Livre BLS premier logo,wagon,img/catalog/Suisse/BLS/V/BLS_Jumbo_L1_R.gif
cat-383,B,B — Jumbo — Livre BLS logo actuel,wagon,img/catalog/Suisse/BLS/V/BLS_Jumbo_L2_R.gif
cat-384,B ex RM,"B ex RM — Jumbo — Livre RM rouge des RABDe 566 II conserve, mais avec logo BLS",voiture,img/catalog/Suisse/BLS/V/BLS_Jumbo_RM_R.gif
cat-385,A7,A7 — RIC — Premire classe,wagon,img/catalog/Suisse/BLS/V/BLS_RIC_A7_R.gif
cat-386,B9,B9 — RIC — Deuxime classe,wagon,img/catalog/Suisse/BLS/V/BLS_RIC_B9_R.gif
cat-387,A,A — Unifies type IV — Premire classe,wagon,img/catalog/Suisse/BLS/V/BLS_EWIV_A_R.gif
cat-388,B,B — Unifies type IV — Deuxime classe,wagon,img/catalog/Suisse/BLS/V/BLS_EWIV_B_R.gif
cat-389,MC76,MC76 — Fourgons — Anciens fourgons Corail SNCF,wagon,img/catalog/Suisse/BLS/V/BLS_D_MC76_R.gif
cat-390,E,E — Wagons,wagon,img/catalog/Suisse/BLS/W/BLS_E.gif
cat-391,Gklm,Gklm — Wagons,wagon,img/catalog/Suisse/BLS/W/BLS_Gklm_R.gif
cat-396,Re 456,"Re 456 — Re 4/4 — Livre d'origine, avec disposition des couleurs inverse par…",locomotive,img/catalog/Suisse/BT/BT_Re456_VC3_R.gif
cat-397,De 4/4,De 4/4 — Livre verte,wagon,img/catalog/Suisse/BT/BT_De44_25_R.gif
cat-401,BDe 576 050  053,BDe 576 050 053 — BDe 4/4 — Automotrices modernises et renumrotes,wagon,img/catalog/Suisse/BT/BT_BDe576R_VC4_R.gif
cat-402,RBDe 4/4,"RBDe 4/4 — Livre d'origine, avec disposition des couleurs inverse par rapport aux…",automotrice,img/catalog/Suisse/BT/composed/RBDe_4_4_Livre_d_origine__avec_disposition_des_co.png
cat-403,RBDe 4/4,"RBDe 4/4 — Modernises, avec fentres fixes",automotrice,img/catalog/Suisse/BT/composed/RBDe_4_4_Modernises__avec_fentres_fixes__Dernier.png
cat-404,AB,AB — Voitures lgres — Voiture lgre entres centrales,wagon,img/catalog/Suisse/BT/BT_L_V_AB_R.gif
cat-405,B,B — Voitures lgres — Voiture lgre entres centrales,wagon,img/catalog/Suisse/BT/BT_L_V_B_R.gif
cat-406,AB,AB — Voitures unifies type I — Livre verte d'origine,wagon,img/catalog/Suisse/BT/BT_EWI_V_AB_R.gif
cat-407,AB,AB — Voitures unifies type I — Livre vert et crme premire version,wagon,img/catalog/Suisse/BT/BT_EWI_VC1_AB_R.gif
cat-408,AB,AB — Voitures unifies type I — Livre lgrement modifie et nouveau logo,wagon,img/catalog/Suisse/BT/BT_EWI_VC2_AB_R.gif
cat-409,AB,AB — Voitures unifies type I — Livre inverse,wagon,img/catalog/Suisse/BT/BT_EWI_VC3_AB_R.gif
cat-410,B,B — Voitures unifies type I — Livre verte d'origine,wagon,img/catalog/Suisse/BT/BT_EWI_V_B.gif
cat-411,B,B — Voitures unifies type I — Livre vert et crme premire version,wagon,img/catalog/Suisse/BT/BT_EWI_VC1_B_R.gif
cat-412,B,B — Voitures unifies type I — Livre inverse,wagon,img/catalog/Suisse/BT/BT_EWI_VC3_B.gif
cat-413,B,"B — Voitures unifies type I — Livre inverse, dernier logo BT",wagon,img/catalog/Suisse/BT/BT_EWI_VC4_B_R.gif
cat-414,B,B — Voitures unifies type I — Avec conditionnement d'air,wagon,img/catalog/Suisse/BT/BT_EWIC_VC2_B.gif
cat-415,B,B — Voitures unifies type I — Nouvelles portes coulissantes,wagon,img/catalog/Suisse/BT/BT_EWIR_VC4_B.gif
cat-416,ABt,ABt — Voitures unifies type I — Livre vert et crme premire version,wagon,img/catalog/Suisse/BT/BT_EWI_VC1_ABt_R.gif
cat-417,ABt,ABt — Voitures unifies type I — Livre lgrement modifie et nouveau logo (ABt…,wagon,img/catalog/Suisse/BT/BT_EWI_VC2_ABt_R.gif
cat-418,ABt,"ABt — Voitures unifies type I — Livre inverse (ABt 151 uniquement, adapte…",wagon,img/catalog/Suisse/BT/BT_EWI_VC3_ABt_R.gif
cat-419,ABt,ABt — Voitures unifies type I — Nouvelles portes coulissantes,wagon,img/catalog/Suisse/BT/BT_EWIR_VC4_ABt_R.gif
cat-420,BD,BD — Voitures unifies type I — Livre verte d'origine,wagon,img/catalog/Suisse/BT/BT_EWI_BD_V_R.gif
cat-421,BD,BD — Voitures unifies type I — Au moins la BD 511 a reu la nouvelle livre…,wagon,img/catalog/Suisse/BT/BT_EWI_BD_VC3_R.gif
cat-423,Bistro,"Bistro — Voitures unifies type I — Transformation de BD en voitures ""Bistro""…",wagon,img/catalog/Suisse/BT/BT_EWI_Bistro_VC4_R.gif
cat-424,WR 451,WR 451 — Voitures unifies type I — Restaurant avec pantographe,wagon,img/catalog/Suisse/BT/BT_EWI_WR451_VC1_R.gif
cat-425,WR 451,"WR 451 — Voitures unifies type I — Livre inverse prototype, avec un vert plus…",wagon,img/catalog/Suisse/BT/BT_EWI_WR451_VCP_R.gif
cat-427,A,A — Voitures unifies type IV — Premire classe,wagon,img/catalog/Suisse/BT/BT_EWIV_IC1_A_R.gif
cat-428,B,B — Voitures unifies type IV — Deuximeclasse,wagon,img/catalog/Suisse/BT/BT_EWIV_IC1_B_R.gif
cat-430,185 (Traxx AC1),"185 (Traxx AC1) — Traxx (Bombardier, puis Alstom) — 3 locomotives ex MRCE (185 545 à 547)…",locomotive,img/catalog/Loueurs/Beacon_185_1S2P_N_R.gif
cat-431,185 (Traxx AC1),"185 (Traxx AC1) — Traxx (Bombardier, puis Alstom) — Livrée Beacon bleue dans une version…",locomotive,img/catalog/Loueurs/Beacon_185_1S2P_Bl_R.gif
cat-432,185 (Traxx AC2),"185 (Traxx AC2) — Traxx (Bombardier, puis Alstom) — 4 locomotives ex MRCE (185 563, 67…",locomotive,img/catalog/Loueurs/Beacon_185_2S4P_N_R.gif
cat-433,185 (Traxx AC2),"185 (Traxx AC2) — Traxx (Bombardier, puis Alstom) — Livrée plus récente pour la 5ème…",locomotive,img/catalog/Loueurs/Beacon_185_2S4P_N2_R.gif
cat-434,185 (Traxx AC2),"185 (Traxx AC2) — Traxx (Bombardier, puis Alstom) — 9 locomotives ex Crossrail 185 590 à…",locomotive,img/catalog/Loueurs/Beacon_185_2S4P_ExCrossrail_R.gif
cat-435,185 (Traxx AC2),"185 (Traxx AC2) — Traxx (Bombardier, puis Alstom) — Livrée Beacon bleue avec ancien logo…",locomotive,img/catalog/Loueurs/Beacon_185_2S4P_R.gif
cat-436,185 (Traxx AC2),"185 (Traxx AC2) — Traxx (Bombardier, puis Alstom) — Version plus récente de la livrée…",locomotive,img/catalog/Loueurs/Beacon_185_2S4P_Bl2_R.gif
